vertex_1,vertex_2,diameter
6075,6075,5.6606
6075,6075,5.6606
6075,6075,5.6606
6075,6075,5.6606
6075,6075,5.6606
6075,6075,5.6606
6075,6075,5.6606
6075,6075,5.6606
6075,6075,5.6606
6075,6075,5.6606
6075,6075,5.6606
6075,6075,5.6606
6075,6075,5.6606
6075,6075,5.6606
6075,6075,5.6606
6075,6075,5.6606
6075,6075,5.6606
6075,6075,5.6606
6075,6075,5.6606
6075,6075,5.6606
6075,6075,5.6606
6075,6075,5.6606
6075,6075,5.6606
6075,6075,5.6606
6075,6075,5.6606
6075,6075,5.6606
6075,6075,5.6606
6075,6075,5.6606
6075,6075,5.6606
6075,6076,6.3573
6076,6076,4.9893
6076,6076,4.0483
6076,6076,4.0483
6076,6076,4.0483
6076,6076,4.0483
6076,6076,4.0483
6076,6076,4.0483
6076,6076,4.0483
6076,6076,4.0483
6076,6076,4.0483
6076,6076,4.0483
6076,6077,3.9039
6077,6077,3.5841
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6077,3.3199
6077,6078,3.8301
6078,6078,3.5841
6078,6078,3.6744
6078,6078,3.6744
6078,6078,3.6744
6078,6078,3.6744
6078,6079,3.6744
6079,6079,3.6744
6079,6079,3.7439
6079,6079,2.9267
6079,6079,2.9807
6079,6079,2.9807
6079,6079,2.9807
6079,6079,2.9807
6079,6079,2.9807
6079,6079,2.9807
6079,6079,2.9807
6079,6079,2.9807
6079,6079,2.9807
6079,6079,2.9807
6079,6079,2.9807
6079,6079,2.9807
6079,6079,2.9807
6079,6079,2.9807
6079,6079,2.9807
6079,6079,2.9807
6079,6079,2.9807
6079,6079,2.9807
6079,6079,2.9807
6079,6079,2.9807
6079,6079,2.9807
6079,6079,2.9807
6079,6079,2.9807
6079,6079,2.9807
6079,6079,2.9807
6079,6079,2.9807
6079,6079,2.9807
6079,6079,2.9807
6079,6079,2.9807
6079,6079,2.9807
6079,6079,2.9807
6079,6079,2.9807
6079,6079,2.9807
6079,6079,2.9807
6079,6079,2.9807
6079,6080,3.1048
6080,6080,2.9267
6080,6080,2.4798
6080,6080,2.4798
6080,6080,2.4798
6080,6080,2.4798
6080,6080,2.4798
6080,6080,2.4798
6080,6080,2.4798
6080,6080,2.4798
6080,6080,2.4798
6080,6080,2.4798
6080,6080,2.4798
6080,6080,2.4798
6080,6080,2.4798
6080,6080,2.4798
6080,6080,2.4798
6080,6080,2.4798
6080,6080,2.4798
6080,6080,2.4798
6080,6080,2.4798
6080,6080,2.4798
6080,6080,2.4798
6080,6081,2.9752
6081,6081,2.9267
6081,6081,3.3197
6081,6081,3.3197
6081,6081,3.3197
6081,6082,3.3197
6082,6082,3.3197
6082,6082,3.3197
6082,6082,2.9752
6082,6082,2.9752
6082,6082,3.1262
6082,6082,3.1262
6082,6082,3.1262
6082,6082,3.1262
6082,6082,3.1262
6082,6082,3.1262
6082,6082,3.1262
6082,6082,3.1262
6082,6082,3.1262
6082,6082,3.1262
6082,6082,3.1262
6082,6082,3.1262
6082,6082,3.1262
6082,6082,3.1262
6082,6082,3.1262
6082,6082,3.1262
6082,6082,3.1262
6082,6083,3.2865
6083,6083,3.2865
6083,6083,3.3197
6083,6083,3.3197
6083,6083,3.3197
6083,6083,3.3197
6083,6083,3.3197
6083,6083,3.3197
6083,6083,3.3197
6083,6083,3.3197
6083,6083,3.3197
6083,6083,3.3197
6083,6083,3.3197
6083,6083,3.3197
6083,6083,3.3197
6083,6083,3.3197
6083,6083,3.3197
6083,6083,3.3197
6083,6083,3.3197
6083,6083,3.3197
6083,6083,3.3197
6083,6083,3.3197
6083,6083,3.3197
6083,6084,3.6923
6084,6084,3.1469
6084,6084,2.9193
6084,6084,2.9193
6084,6084,2.9193
6084,6084,2.9193
6084,6084,2.9193
6084,6084,2.9193
6084,6084,2.9193
6084,6084,2.9193
6084,6084,2.9193
6084,6084,2.9193
6084,6084,2.9193
6084,6084,2.9193
6084,6084,2.9193
6084,6084,2.9193
6084,6084,2.9193
6084,6084,2.9193
6084,6084,2.9193
6084,6084,2.9193
6084,6084,2.9193
6084,6084,2.9193
6084,6084,2.9193
6084,6084,2.9193
6084,6084,2.9193
6084,6084,2.9193
6084,6084,2.9193
6084,6084,2.9193
6084,6084,2.9193
6084,6084,2.9193
6084,6084,2.9193
6084,6084,2.9193
6084,6084,2.9193
6084,6084,2.9193
6084,6084,2.9193
6084,6084,2.9193
6084,6084,2.9193
6084,6084,2.9193
6084,6085,3.5164
6085,6085,2.9134
6085,6085,2.4586
6085,6085,2.4586
6085,6085,2.4586
6085,6085,2.4586
6085,6085,2.4586
6085,6085,2.4586
6085,6085,2.4586
6085,6085,2.4586
6085,6085,2.4586
6085,6085,2.4586
6085,6085,2.4586
6085,6085,2.4586
6085,6085,2.4586
6085,6085,2.4586
6085,6085,2.4586
6085,6085,2.4586
6085,6085,2.4586
6085,6085,2.4586
6085,6085,2.4586
6085,6085,2.4586
6085,6085,2.4586
6085,6085,2.4586
6085,6085,2.4586
6085,6085,2.4586
6085,6085,2.4586
6085,6085,2.4586
6085,6085,2.4586
6085,6085,2.4586
6085,6085,2.4586
6085,6085,2.4586
6085,6085,2.4586
6085,6085,2.4586
6085,6085,2.4586
6085,6085,2.4586
6085,6085,2.4586
6085,6085,2.4586
6085,6085,2.4586
6085,6085,2.4586
6085,6086,3.243
6086,6086,2.9134
6086,6086,2.9345
6086,6086,2.9345
6086,6086,2.9345
6086,6086,2.9345
6086,6086,2.9345
6086,6086,2.9345
6086,6086,2.9345
6086,6086,2.9345
6086,6087,3.2152
6087,6087,4.0907
6087,6087,3.315
6087,6087,3.315
6087,6087,3.315
6087,6087,3.315
6087,6087,3.315
6087,6087,3.315
6087,6087,3.315
6087,6087,3.315
6087,6087,3.315
6087,6087,3.315
6087,6087,3.315
6087,6087,3.315
6087,6087,3.315
6087,6087,3.315
6087,6087,3.315
6087,6087,3.315
6087,6087,3.315
6087,6087,3.315
6087,6087,3.315
6087,6087,3.315
6087,6087,3.315
6087,6087,3.315
6087,6087,3.315
6087,6087,3.315
6087,6087,3.315
6087,6087,3.315
6087,6087,3.315
6087,6087,3.315
6087,6087,3.315
6087,6087,3.315
6087,6087,3.315
6087,6087,3.315
6087,6087,3.315
6087,6087,3.315
6087,6087,3.315
6087,6087,3.315
6087,6088,3.6731
6088,6088,4.0907
6088,6088,4.5178
6088,6088,4.5178
6088,6088,4.5178
6088,6088,4.5178
6088,6088,4.5178
6088,6088,4.5178
6088,6088,4.5178
6088,6088,4.5178
6088,6088,4.5178
6088,6088,4.5178
6088,6088,4.5178
6088,6088,4.5178
6088,6088,4.5178
6088,6088,4.5178
6088,6089,4.2439
6089,6089,4.1345
6089,6089,4.4434
6089,6089,4.4434
6089,6089,4.4434
6089,6089,4.4434
6089,6089,4.4434
6089,6089,4.4434
6089,6089,4.4434
6089,6089,4.4434
6089,6089,4.4434
6089,6089,4.4434
6089,6089,4.4434
6089,6089,4.4434
6089,6089,4.4434
6089,6089,4.4434
6089,6089,4.4434
6089,6089,4.4434
6089,6089,4.4434
6089,6089,4.4434
6089,6089,4.4434
6089,6089,4.4434
6089,6089,4.4434
6089,6089,4.4434
6089,6089,4.4434
6089,6089,4.4434
6089,6089,4.4434
6089,6089,4.4434
6089,6089,4.4434
6089,6089,4.4434
6089,6089,4.4434
6089,6090,4.3029
6090,6090,4.1345
6090,6090,4.5139
6090,6090,4.5139
6090,6090,4.5139
6090,6090,4.5139
6090,6090,4.5139
6090,6090,4.5139
6090,6090,4.5139
6090,6090,4.5139
6090,6090,4.5139
6090,6090,4.5139
6090,6090,4.5139
6090,6090,4.5139
6090,6090,4.5139
6090,6090,4.5139
6090,6090,4.5139
6090,6090,4.5139
6090,6090,4.5139
6090,6090,4.5139
6090,6090,4.5139
6090,6090,4.5139
6090,6090,4.5139
6090,6090,4.5139
6090,6090,4.5139
6090,6090,4.5139
6090,6090,4.5139
6090,6090,4.5139
6090,6091,3.7799
6091,6091,4.0599
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6091,3.397
6091,6092,3.8989
6092,6092,4.0599
6092,6092,4.896
6092,6092,4.896
6092,6092,4.896
6092,6092,4.896
6092,6092,4.896
6092,6092,4.896
6092,6092,4.896
6092,6092,4.896
6092,6092,4.896
6092,6092,4.896
6092,6092,4.896
6092,6092,4.896
6092,6092,4.896
6092,6092,4.896
6092,6092,4.896
6092,6092,4.896
6092,6092,4.896
6092,6092,4.896
6092,6092,4.896
6092,6092,4.896
6092,6092,4.896
6092,6092,4.896
6092,6092,4.896
6092,6092,4.896
6092,6093,4.2265
6093,6093,4.056
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6093,3.8064
6093,6094,4.0017
6094,6094,4.056
6094,6094,3.9225
6094,6094,3.9225
6094,6094,3.9225
6094,6094,3.9225
6094,6094,3.9225
6094,6094,3.9225
6094,6094,3.9225
6094,6094,3.9225
6094,6094,3.9225
6094,6094,3.9225
6094,6094,3.9225
6094,6094,3.9225
6094,6094,3.9225
6094,6094,3.9225
6094,6094,3.9225
6094,6094,3.9225
6094,6094,3.9225
6094,6094,3.9225
6094,6094,3.9225
6094,6095,3.5997
6095,6095,3.919
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6095,3.9953
6095,6096,3.6795
6096,6096,3.919
6096,6096,4.4392
6096,6096,4.4392
6096,6096,4.4392
6096,6096,4.4392
6096,6096,4.4392
6096,6096,4.4392
6096,6096,4.4392
6096,6096,4.4392
6096,6096,4.4392
6096,6096,4.4392
6096,6096,4.4392
6096,6096,4.4392
6096,6096,4.4392
6096,6096,4.4392
6096,6096,4.4392
6096,6096,4.4392
6096,6096,4.4392
6096,6096,4.4392
6096,6096,4.4392
6096,6096,4.4392
6096,6096,4.4392
6096,6096,4.4392
6096,6096,4.4392
6096,6096,4.4392
6096,6096,4.4392
6096,6096,4.4392
6096,6096,4.4392
6096,6096,4.4392
6096,6096,4.4392
6096,6096,4.4392
6096,6096,4.4392
6096,6096,4.4392
6096,6096,4.4392
6096,6096,4.4392
6096,6096,4.4392
6096,6096,4.4392
6096,6096,4.4392
6096,6096,4.4392
6096,6096,4.4392
6096,6096,4.4392
6096,6096,4.4392
6096,6096,4.4392
6096,6097,4.4289
6097,6097,3.2784
6097,6097,3.397
6097,6097,3.397
6097,6097,3.397
6097,6097,3.397
6097,6097,3.397
6097,6097,3.397
6097,6097,3.397
6097,6097,3.397
6097,6097,3.397
6097,6097,3.397
6097,6097,3.397
6097,6097,3.397
6097,6097,3.397
6097,6097,3.397
6097,6097,3.397
6097,6097,3.397
6097,6097,3.397
6097,6097,3.397
6097,6097,3.397
6097,6097,3.397
6097,6097,3.397
6097,6097,3.397
6097,6097,3.397
6097,6097,3.397
6097,6097,3.397
6097,6097,3.397
6097,6098,3.5202
6098,6098,3.8619
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6098,3.758
6098,6099,3.9357
6099,6099,3.5604
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6099,3.6538
6099,6100,3.888
6100,6100,3.4215
6100,6100,3.2396
6100,6100,3.2396
6100,6100,3.2396
6100,6100,3.2396
6100,6100,3.2396
6100,6100,3.2396
6100,6100,3.2396
6100,6100,3.2396
6100,6100,3.2396
6100,6101,3.4078
6101,6101,3.4215
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6101,3.4125
6101,6102,4.0154
6102,6102,3.8272
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6102,3.8441
6102,6103,3.9728
6103,6103,4.2197
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6103,3.8154
6103,6104,3.7491
6104,6104,4.2197
6104,6104,4.9506
6104,6104,4.9506
6104,6104,4.9506
6104,6104,4.9506
6104,6104,4.9506
6104,6104,4.9506
6104,6104,4.9506
6104,6104,4.9506
6104,6104,4.9506
6104,6104,4.9506
6104,6104,4.9506
6104,6105,5.6698
6105,6105,3.4265
6105,6105,3.4096
6105,6105,3.4096
6105,6105,3.4096
6105,6105,3.4096
6105,6105,3.4096
6105,6105,3.4096
6105,6105,3.4096
