vertex_1,vertex_2,diameter,length,flow_rate,rbc_velocity,ht
4167,4190,3.8064377308e-06,0.0001127488568195,1.1404213101188582e-18,1.1735426657943294e-07,0.3
4167,4414,3.9769346714e-06,0.0001363086057939,1.5708095665173674e-18,1.5044650964212397e-07,0.3
4168,4381,3.7579767704e-06,0.0001128630131074,-2.2982004519640385e-18,-2.4148693501888224e-07,0.3
4168,4349,3.7702875138e-06,0.0001413981825344,2.3948305886928175e-18,2.5030335638436106e-07,0.3
4170,4340,3.7140176296e-06,4.4947925073658296e-05,1.536194318036099e-17,1.6453805382263626e-06,0.3
4170,4199,3.599642038399999e-06,3.8480423670168525e-05,1.050612402365386e-17,1.18383486471276e-06,0.3
4171,4318,3.4715163708e-06,6.987539934607477e-05,-3.844910966199444e-18,-4.593371178671852e-07,0.3
4172,4295,3.7104642392e-06,3.3537840257496226e-05,-7.570968624279908e-18,-8.121707452308455e-07,0.3
4172,4335,3.3358302115999995e-06,4.850840300597336e-05,2.409122134556268e-18,3.068314116643728e-07,0.3
4173,4225,5.0632362366e-06,5.438744714134322e-05,-6.946878629853933e-17,-4.429494532529835e-06,0.3
4174,4248,5.260178566e-06,2.475250160881068e-05,-3.6085054222625114e-17,-2.153409706041329e-06,0.3
4175,4370,3.4298758506000003e-06,9.270309751296196e-05,-1.9215834143955307e-18,-2.3406281593913729e-07,0.3
4175,4539,3.0826158524e-06,8.826503336099507e-05,-4.592138460570482e-18,-6.633174709792634e-07,0.3
4176,4236,3.7296514512e-06,6.635800988982036e-05,-1.3284896583728943e-17,-1.4132271504997315e-06,0.3
4176,4202,4.606136322e-06,1.8949382989376325e-05,6.089074525338137e-17,4.564628892391968e-06,0.3
4177,4203,4.4959044456e-06,3.173132184970986e-05,6.294640385321286e-19,4.9157632760883136e-08,0.3
4177,4188,4.8937883378e-06,2.119202367649561e-05,-1.2699145157988209e-17,-8.586056244056503e-07,0.3
4178,4502,3.710464239199999e-06,0.0001640611074027,-1.9770917615121254e-17,-2.120912354843887e-06,0.3
4179,4226,3.7579767704e-06,0.0001449484090305,-1.011545085220312e-18,-1.0628965025853606e-07,0.3
4179,4534,3.0924258232e-06,7.509151861310727e-05,-9.398766634824881e-18,-1.3507820943137623e-06,0.3
4180,4242,3.0993509292e-06,8.555416231252701e-05,6.036235608319388e-18,8.644443051373326e-07,0.3
4180,4249,3.8455007076e-06,0.0001181808503526,-9.565681149569388e-18,-9.68069199748833e-07,0.3
4181,4269,5.8371977806e-06,3.7362867593890406e-05,2.7024159414455173e-17,1.3422453836714117e-06,0.3
4182,4234,2.9404616356e-06,2.8924074484064485e-05,-3.632607443579127e-18,-5.654981415866841e-07,0.3
4182,4195,3.7408235074e-06,1.1438793109825916e-05,2.6390585769607696e-17,2.793761919834097e-06,0.3
4183,4342,3.4102463722e-06,4.548382345852055e-05,-3.8085247776858073e-19,-4.6820257734071585e-08,0.3
4184,4607,3.8440959454e-06,0.0001034857653311,-7.188841717322944e-18,-7.279622073934522e-07,0.3
4185,4274,3.6909766197999992e-06,2.22672202345721e-05,-3.3695211468532864e-17,-3.6456876395241726e-06,0.3
4186,4228,4.0479798316e-06,9.304211451725856e-05,-2.2488906420599022e-17,-2.091991800624107e-06,0.3
4186,4206,3.7527627944e-06,3.1509860921691385e-05,4.028602511974223e-17,4.242697362202442e-06,0.3
4186,4248,4.1776723862e-06,0.0001467235483142,-1.779711869914328e-17,-1.5713645703109588e-06,0.3
4187,4254,4.113460064e-06,3.838817609920224e-05,-6.843422874469503e-17,-6.199399973316868e-06,0.3
4187,4236,4.336684227e-06,4.748455241637955e-05,3.644469414266045e-17,3.0236736997692698e-06,0.3
4188,4513,4.6532449722e-06,9.30674230225704e-05,-5.245768342267268e-17,-3.865209160542365e-06,0.3
4189,4319,4.2100467682e-06,4.566219591047837e-05,-2.223746256932926e-17,-1.938401652913964e-06,0.3
4189,4350,3.3208165168e-06,0.0001247393864123,-3.157749484575688e-18,-4.050931125738366e-07,0.3
4190,4216,3.678078413e-06,1.7681433796945202e-05,-5.543591811868437e-18,-6.032130063232206e-07,0.3
4191,6629,4.3488221168e-06,4.626309148836109e-05,-2.7730462591727615e-17,-2.2899577935090204e-06,0.3
4191,4300,4.9897761344e-06,2.948795220473156e-05,2.224592979212938e-17,1.4546802554032892e-06,0.3
4192,4328,2.9739377498e-06,7.267584713501615e-05,-5.901669863073839e-18,-9.024097325825387e-07,0.3
4192,4227,5.5043563842e-06,1.5438793109825922e-05,4.252082812957616e-16,2.3435594874111544e-05,0.3
4193,4255,3.2908670902e-06,5.485154875648098e-05,-1.570256924914724e-17,-2.0438149967649254e-06,0.3
4193,4366,5.8371977806e-06,3.79452542431653e-05,-1.3188626571817714e-16,-6.5505730859178814e-06,0.3
4194,4354,3.864052772599999e-06,3.887345747344081e-05,-1.4714358244286968e-17,-1.4774516238016745e-06,0.3
4195,4224,3.3103797436e-06,5.177635219840448e-05,-9.304649406462874e-18,-1.1996780184618439e-06,0.3
4196,4338,6.7827978134e-06,3.3195423464847616e-05,-4.998762810726887e-16,-1.891014592937138e-05,0.3
4196,4299,5.7958917618000005e-06,3.559112809861289e-05,-2.5069547233860906e-16,-1.26102655909846e-05,0.3
4197,4292,3.8777041436e-06,3.9534440469144216e-05,5.0689464804537744e-18,5.060376189523516e-07,0.3
4197,4725,3.2674906254e-06,0.0001186252301243,-7.312357941383427e-18,-9.626670000488493e-07,0.3
4198,4561,3.8440959454000005e-06,8.365126758756333e-05,-9.82223118734638e-18,-9.946265862885276e-07,0.3
4199,4219,4.9153785706e-06,1.5999271042140985e-05,1.0348997154167163e-17,6.944425905300483e-07,0.3
4199,4230,2.475660801e-06,3.2630816786321525e-05,1.5712686948457697e-19,3.264211542484498e-08,0.3
4200,4272,4.120619773799999e-06,2.475590139716268e-05,-3.78414309162855e-18,-3.4181708318094686e-07,0.3
4201,4285,4.2911686898e-06,6.904697222132859e-05,-5.414409540858997e-18,-4.571992875579587e-07,0.3
4201,4422,3.7579767704e-06,4.4192023676495605e-05,-7.084369098571523e-18,-7.444009414820569e-07,0.3
4202,4413,5.2706518174e-06,6.144000602460088e-05,6.653434632718173e-17,3.9567542513616485e-06,0.3
4203,4257,3.7599334716e-06,0.0001466252301243,1.3997618474730635e-17,1.4695747859268607e-06,0.3
4203,6631,3.7579767704e-06,9.15295827650742e-05,-1.3368154436198264e-17,-1.4046793172013123e-06,0.3
4204,4330,4.399289608e-06,2.9656125291633363e-05,-1.139549814806193e-17,-9.230183543174158e-07,0.3
4205,4267,4.4392352104e-06,2.0241911729260277e-05,-1.6624101944616116e-17,-1.3262516327800462e-06,0.3
4207,4356,3.7090260981999993e-06,3.39452542431653e-05,3.487333219042785e-17,3.7433718166068397e-06,0.3
4208,4243,3.7579767704e-06,1.4538569215355235e-05,-2.150927148717123e-17,-2.26011966949491e-06,0.3
4208,4411,3.3202555180000004e-06,0.0001377693076207,5.124292445237255e-18,6.575496060013732e-07,0.3
4209,4221,3.7132239342e-06,0.0001031679280859,-1.2221847900085303e-18,-1.3095073913185132e-07,0.3
4210,4284,3.4424059392e-06,6.311536920270107e-05,-9.864371463083599e-19,-1.1945305158374946e-07,0.3
4210,4546,3.6909766198e-06,0.0001870078195616,-2.986291422999457e-18,-3.2310483461465596e-07,0.3
4211,4348,4.598840236599999e-06,4.2390846929695225e-05,-4.451676734568821e-17,-3.3461335721741003e-06,0.3
4212,4293,4.4392352104e-06,1.9045759306553635e-05,3.08976703701143e-17,2.464980419031593e-06,0.3
4213,4235,4.958457469999999e-06,4.741275564665506e-05,-5.755911001044982e-17,-3.804860339945562e-06,0.3
4213,4295,4.4975643158e-06,3.56807048390862e-05,4.90228333052745e-17,3.82603014654742e-06,0.3
4214,4317,3.3160703182e-06,8.189730806303463e-05,1.9660850037906957e-17,2.527979251738772e-06,0.3
4215,4327,4.7055726052000005e-06,5.611609816056011e-05,6.723812333599461e-18,4.86103709104612e-07,0.3
4216,4315,4.4392352104e-06,3.4684104627438185e-05,-5.1458979355614545e-19,-4.1053378774353065e-08,0.3
4217,4225,9.0553855896e-06,7.974691494688162e-06,1.032546044977168e-16,2.2598993808745815e-06,0.3
4217,4391,4.4427599906e-06,5.47975319575053e-05,-7.116656324469018e-17,-5.670019604449136e-06,0.3
4218,4287,4.1427698136e-06,3.1802389661575336e-05,-1.4654150414431294e-17,-1.3119902963881571e-06,0.3
4218,4357,4.215362071999999e-06,3.229179978202492e-05,-3.318772253287474e-17,-2.8868552205320972e-06,0.3
4219,4251,4.1325483322e-06,1.9952782777728333e-05,9.270635221214249e-18,8.334065563169893e-07,0.3
4219,4230,3.2016487122e-06,1.4681433796945204e-05,1.0783619329531215e-18,1.4665286489495618e-07,0.3
4220,4501,3.3631174564e-06,0.0001009177588642,2.766754918561803e-18,3.4781105652554827e-07,0.3
4221,4350,4.4427599906e-06,6.577222345219345e-05,-1.1908613513020866e-17,-9.487892769034918e-07,0.3
4221,4414,4.2158384324e-06,0.0001077529855657,1.0686428723013107e-17,9.293911846122021e-07,0.3
4222,4430,3.7486784458e-06,0.0001511370329187,8.481741481043584e-19,8.948343205197343e-08,0.3
4222,4559,3.0924258232e-06,0.0001103066639213,2.0850920024712595e-19,2.996675044041544e-08,0.3
4223,6632,4.4427599906e-06,7.325823378429105e-05,3.3651206205354146e-17,2.6810764802802877e-06,0.3
4223,4276,4.4392352104e-06,1.47566303550217e-05,-5.710911571576766e-17,-4.556099223705192e-06,0.3
4225,4247,5.8272285462e-06,5.570115564032799e-05,3.378581819920029e-17,1.683210130700369e-06,0.3
4226,4239,4.4959044456e-06,2.977781011412251e-05,-4.524329355625746e-18,-3.5332490394807777e-07,0.3
4227,4261,4.7375469208e-06,5.773132184970986e-05,9.514273059820213e-17,6.7995932473082715e-06,0.3
4227,4427,6.099056243799999e-06,4.019202367649561e-05,3.3006555069755974e-16,1.5153523511166389e-05,0.3
4228,4300,4.4969654084000005e-06,4.616598621332476e-05,-2.1918320520715144e-17,-1.711018420329494e-06,0.3
4229,4301,3.767647028e-06,1.6556349186104045e-05,-1.5112475469409998e-17,-1.5813326698639239e-06,0.3
4230,4264,2.4741356372e-06,6.27770811562635e-05,1.2354888024375856e-18,2.569815371468423e-07,0.3
4232,4281,4.2911686898e-06,1.1388905057061258e-05,4.660777873185922e-18,3.9356171841194587e-07,0.3
4233,4397,4.4975643158e-06,4.170528438653901e-05,-4.2914829568571734e-17,-3.3493256222225327e-06,0.3
4235,4288,3.7088549138e-06,7.2851548756481e-05,2.4262418742183323e-17,2.604570931685529e-06,0.3
4235,4261,5.5610761642e-06,1.7731321849709864e-05,-8.182152875263544e-17,-4.428868634489966e-06,0.3
4237,4314,4.585987568e-06,5.331637932947775e-05,-2.0982987572402353e-17,-1.5846873672641068e-06,0.3
4237,4290,3.6909766198e-06,1.3267220234572107e-05,-1.0894852592877207e-17,-1.1787796455702059e-06,0.3
4238,4268,5.508563518599999e-06,2.4145535412082952e-05,1.2907891505845407e-16,7.104691532834318e-06,0.3
4239,6629,5.010532856e-06,2.5463372657278733e-05,6.834657120719968e-18,4.43737707814965e-07,0.3
4239,4346,4.4393925666e-06,2.0071067811865472e-05,-1.1358986476344056e-17,-9.061528422046265e-07,0.3
4240,4562,3.7579767704e-06,0.0002476345076017,5.543742607757009e-19,5.825172515899296e-08,0.3
4240,4244,4.215362071999999e-06,1.8485281374238565e-05,-2.555974982079912e-17,-2.223331147010068e-06,0.3
4240,4278,3.0244882106e-06,3.617011495953578e-05,2.5005375560023875e-17,3.7227260267906025e-06,0.3
4241,4329,2.9755678176e-06,4.263081678632153e-05,-1.029899488887056e-17,-1.5734276019385077e-06,0.3
4241,4369,4.104811668399999e-06,9.306888093828842e-05,8.322426674544635e-18,7.565516758507847e-07,0.3
4242,4434,3.203145504e-06,0.0001006464098834,5.371643203088949e-18,7.299776857841541e-07,0.3
4242,4459,2.9808769226e-06,0.000115037985771,6.645924052304111e-19,1.0124671613175962e-07,0.3
4243,4508,3.9821658134e-06,0.0002126639448532,-1.4469892203849144e-17,-1.382881319604441e-06,0.3
4244,4263,5.609238624599999e-06,3.843393540575589e-05,-1.0158650080169158e-16,-5.415580365509612e-06,0.3
4244,4254,4.4482584e-06,3.009564735931829e-05,7.602675098089482e-17,6.044665315288323e-06,0.3
4245,4289,3.3204827308e-06,0.0001191119694143,-3.812396761040642e-18,-4.891534763364321e-07,0.3
4245,5143,3.3150339126e-06,0.0001982061588579,-1.843167979785988e-18,-2.3711190518807335e-07,0.3
4245,4270,4.5988402366e-06,1.6631545744180543e-05,-8.098635164568225e-18,-6.087395071281202e-07,0.3
4246,4256,5.261778354599999e-06,3.370261355604601e-05,-2.2135028328524785e-17,-1.3202287186435594e-06,0.3
4246,4313,4.7375469208e-06,1.5488681162590577e-05,-3.41118638284564e-17,-2.4378825106524155e-06,0.3
4247,4273,6.8884568214e-06,7.610365985079727e-06,2.8817701195967016e-17,1.0595057857471043e-06,0.3
4248,4408,4.4946336746e-06,5.953298255342618e-05,-5.38821729217707e-17,-4.20990158460575e-06,0.3
4249,4260,4.480723380999999e-06,3.78734574734408e-05,-1.4427850893781476e-17,-1.1331705484745861e-06,0.3
4250,4362,3.8440959454e-06,5.365806716426733e-05,-4.77498525586558e-17,-4.835283546103068e-06,0.3
4251,4362,3.9829313756e-06,7.628621312009588e-05,4.864363491484642e-18,4.6473812839053794e-07,0.3
4252,4379,5.0812106132e-06,6.729374165465892e-05,4.331761677502671e-17,2.745161998171681e-06,0.3
4252,4438,5.983594417599999e-06,4.3780480944615504e-05,-2.2154856437537329e-16,-1.052697146332809e-05,0.3
4253,4386,4.5057053566e-06,4.029107082416591e-05,-1.760992111956732e-17,-1.3702001204413398e-06,0.3
4254,4451,3.378256321e-06,7.80189928855238e-05,7.592522236202417e-18,9.476138583943522e-07,0.3
4255,4324,4.092287063599999e-06,4.324458255975326e-05,-2.09749548394781e-17,-1.9163922784399596e-06,0.3
4256,4257,4.4434261322e-06,2.246337265727873e-05,-1.6468228798190894e-17,-1.3117348097525429e-06,0.3
4258,4373,4.438183784399999e-06,4.11912947186366e-05,8.686150161939942e-18,6.932468515875928e-07,0.3
4258,4262,4.3501148224e-06,0.000232313999526,-1.7806860884554295e-17,-1.4697442534527438e-06,0.3
4259,4444,4.585987568e-06,4.277708115626351e-05,9.765958278695336e-18,7.37549439043249e-07,0.3
4261,4517,3.7586507798e-06,0.0001384631276563,1.332120184557717e-17,1.3993369296986185e-06,0.3
4262,6634,4.4972434044e-06,2.8580928733556857e-05,-5.3685916434929635e-17,-4.190468266477258e-06,0.3
4263,4405,6.7998046876e-06,3.038817609920224e-05,4.162592280405913e-16,1.5674434430382136e-05,0.3
4264,4270,3.7921390534e-06,1.941348460451408e-05,6.1018456776423465e-18,6.31773644386465e-07,0.3
4264,4745,3.8318376542e-06,0.0002106987237658,-4.866356875203168e-18,-4.953599382141175e-07,0.3
4265,4326,3.2049190998e-06,8.697517545160412e-05,4.489407333039863e-18,6.095484032260453e-07,0.3
4265,4478,3.7073168754e-06,5.18693287272298e-05,-1.3619391246156679e-17,-1.4630276443421781e-06,0.3
4266,4666,3.7583360672e-06,9.343320644789683e-05,-1.801165188172526e-17,-1.8923072669091105e-06,0.3
4267,4291,5.8137478828e-06,4.038817609920224e-05,1.943588318713275e-17,9.723028578416431e-07,0.3
4267,4372,4.8937883378e-06,3.163081678632153e-05,-3.6059985131749105e-17,-2.4380622211116437e-06,0.3
4268,4345,3.0900919438e-06,4.6170114959535774e-05,-8.424931145881133e-18,-1.2122765850878465e-06,0.3
4268,4283,6.7664628028e-06,7.292528739883945e-06,1.3750384620433638e-16,5.224877608410153e-06,0.3
4269,4499,3.979169607199999e-06,5.71194979489121e-05,-1.702711641715808e-17,-1.629290032019212e-06,0.3
4270,4541,3.3631174564e-06,7.972500622992178e-05,-1.9967894869327045e-18,-2.5101806323712433e-07,0.3
4271,4294,4.3405241966e-06,2.236359655174942e-05,1.0268418058216134e-17,8.506704962805321e-07,0.3
4271,4532,3.7586686612e-06,0.0001458479039671,-4.076849726233592e-18,-4.282528140312735e-07,0.3
4271,4288,3.1349983216e-06,0.0001400353149405,-6.191568331982447e-18,-8.70713126930445e-07,0.3
4273,4327,6.291178226399999e-06,2.5463372657278733e-05,-4.6603933996692486e-17,-2.0229761621365172e-06,0.3
4274,4528,2.9839434624e-06,5.5948654031517306e-05,8.041068509931583e-18,1.2230153787668349e-06,0.3
4274,4425,3.7579767704e-06,4.507300968449945e-05,-4.173627997846476e-17,-4.385503589330556e-06,0.3
4275,6683,3.7079041004e-06,0.0001188240533775,3.8920328988135965e-18,4.17983904004924e-07,0.3
4276,4348,3.9062550068e-06,6.167657609287516e-05,-6.8193418304263465e-18,-6.726484672479168e-07,0.3
4277,4323,3.242013216e-06,5.957947081783882e-05,3.902862553452147e-18,5.20271862547813e-07,0.3
4277,4442,3.320444107e-06,9.552885380721518e-05,4.857960955042452e-18,6.233172662203926e-07,0.3
4278,4364,3.7088549138e-06,0.0001383565519741,1.26946776004493e-17,1.3627737867603168e-06,0.3
4278,4406,4.585987568e-06,6.250840300597337e-05,1.2310697959574857e-17,9.297345037939582e-07,0.3
4279,4394,3.6185517312e-06,4.516938600167676e-05,-2.4764892656703756e-17,-2.7669579459717456e-06,0.3
4280,4488,3.3196530342e-06,0.000107967646917,-3.921747656862969e-18,-5.033851411805458e-07,0.3
4280,4318,3.319667101e-06,1.0438793109825916e-05,5.577961472006356e-19,7.159675041379731e-08,0.3
4281,4384,3.8455007076e-06,8.457534207162781e-05,1.3547517058750051e-17,1.3710402628503057e-06,0.3
4281,4789,3.149704218e-06,0.0001277926742534,-8.886739185563347e-18,-1.2404606978545864e-06,0.3
4282,4341,2.9547543526e-06,4.636286759389041e-05,1.798866555683558e-18,2.778934265668731e-07,0.3
4282,4676,3.7983298302e-06,0.0001070666940647,-4.4613350565598056e-18,-4.6069076855521883e-07,0.3
4283,4299,5.7912335396e-06,3.016671517118377e-05,1.428082352631974e-16,7.193710192245434e-06,0.3
4283,4639,3.4460520744e-06,0.0001685108288355,-5.3043890588550124e-18,-6.412450708867905e-07,0.3
4284,4416,4.486942768e-06,4.614067770801292e-05,-4.64125298454823e-18,-3.636760397640161e-07,0.3
4284,4374,4.1076936722e-06,2.0095647359318295e-05,3.6548158382384676e-18,3.318561399643802e-07,0.3
4286,4349,3.8640527726e-06,0.0001358199246313,-1.6836256644055813e-18,-1.690508978001804e-07,0.3
4286,4293,4.3781528472e-06,3.184887792598799e-05,-2.215705623187779e-17,-1.8092350547268875e-06,0.3
4287,4535,3.9481823444e-06,8.863130074323747e-05,-1.4139079781514593e-17,-1.3704360743826315e-06,0.3
4287,4774,3.7073168754e-06,0.0002103774867322,-5.150706329167213e-19,-5.5330121671821206e-08,0.3
4288,4363,3.4126470087999998e-06,2.3338288046437586e-05,1.807085041020065e-17,2.219038672316882e-06,0.3
4289,4302,3.688021183e-06,9.342416792648603e-06,-1.2042565382390802e-17,-1.3046535116216737e-06,0.3
4289,4322,3.2724721432e-06,2.014553541208296e-05,8.230168621351698e-18,1.0808623168271834e-06,0.3
4290,4306,4.120619773799999e-06,1.770674230225704e-05,-2.9003142900115026e-18,-2.619818931035983e-07,0.3
4290,4370,3.3208165168e-06,0.0001120394436867,-7.994538302867235e-18,-1.0255824347428917e-06,0.3
4291,4320,4.092287063599999e-06,3.517011495953578e-05,-1.3620533255422861e-17,-1.2444501053131486e-06,0.3
4291,4342,6.457554340399999e-06,4.475250160881068e-05,3.3056416442557785e-17,1.3683845413384308e-06,0.3
4292,4301,3.2575173378e-06,4.701972184338278e-05,-1.0428480318987173e-17,-1.3796221490179606e-06,0.3
4292,4382,4.3515667916e-06,2.365952507998537e-05,1.549742679944124e-17,1.2784139317866432e-06,0.3
4293,4409,4.8960485458e-06,2.509564735931829e-05,8.740614138237754e-18,5.904962821442319e-07,0.3
4294,4432,3.4580724240000003e-06,0.0001398977920199,-8.160901447093784e-18,-9.81058213238261e-07,0.3
4294,4472,4.1776723862e-06,4.734095887693058e-05,1.84293195053098e-17,1.6271836028704215e-06,0.3
4295,4336,3.6185517312e-06,1.0438793109825916e-05,4.1451864680994015e-17,4.6313774884614465e-06,0.3
4296,4488,3.7498636246e-06,6.755416231252701e-05,-9.067324593291494e-18,-9.56121901322758e-07,0.3
4296,4318,3.3197205065999994e-06,4.645511516485669e-05,3.2871148189988235e-18,4.219116271883831e-07,0.3
4297,4385,5.2629356384e-06,2.155974897445605e-05,-6.796619661419167e-17,-4.052243749937156e-06,0.3
4298,4331,2.4591488838e-06,2.478120990247452e-05,-3.628589381605258e-19,-7.639735064387488e-08,0.3
4298,4331,3.1262075902e-06,9.120955864630134e-06,-4.787730189202039e-18,-6.763068023163505e-07,0.3
4299,4496,4.6089692116e-06,5.626916210720608e-05,-1.078872370754067e-16,-8.079270075457024e-06,0.3
4300,4498,3.9769346714e-06,4.780238966157534e-05,3.276092714140459e-19,3.137724168558374e-08,0.3
4301,4642,3.836904049e-06,0.0001388943922315,-2.5540955788396826e-17,-2.5942771913878427e-06,0.3
4302,4317,3.7579767704e-06,2.1559748974456048e-05,-1.6788396061251162e-17,-1.7640664482725708e-06,0.3
4302,4542,3.409465313e-06,7.675371452358566e-05,4.745830678859134e-18,5.836452858095413e-07,0.3
4303,4788,3.9657196998e-06,0.0001412798975003,-2.7750031359099287e-18,-2.670167505245096e-07,0.3
4303,4395,4.207511424999999e-06,2.2049159094905644e-05,5.6753158038662e-18,4.952031879114275e-07,0.3
4304,4359,3.4171102046e-06,5.96293588706035e-05,-6.4858407294852326e-18,-7.947691466494241e-07,0.3
4304,4395,2.980746746e-06,4.180166070371632e-05,2.1805921731404748e-18,3.322232835090857e-07,0.3
4305,4428,4.275286197599999e-06,3.436626738224241e-05,-3.033919604284466e-17,-2.5777724319190373e-06,0.3
4305,4314,4.4392352104e-06,1.8535169427003227e-05,2.5468279576628973e-17,2.0318298988500857e-06,0.3
4306,4673,3.4498848916e-06,0.0001493365851297,-1.3343204434004265e-17,-1.6101729785540956e-06,0.3
4307,4332,4.3781528472e-06,6.464101615137753e-06,-3.3904612837980424e-17,-2.768482122420412e-06,0.3
4308,4344,3.7579767704e-06,2.8924074484064488e-05,9.034703079074043e-18,9.49335273825535e-07,0.3
4308,4333,3.9781618118e-06,3.70204508012418e-05,-3.504228004389172e-18,-3.3545214902562107e-07,0.3
4308,4484,3.5371060372e-06,8.302166371601677e-05,-5.5304750746851326e-18,-6.410738575612899e-07,0.3
4309,4470,4.1118650436e-06,4.1777081156263496e-05,-2.5458565976297952e-17,-2.30775097730733e-06,0.3
4310,4585,4.0230007172e-06,0.0001152696460641,-8.406847544605097e-18,-7.900554954168181e-07,0.3
4310,4586,3.3200569152e-06,6.221660322394843e-05,-2.385977039314327e-18,-3.0619807113409285e-07,0.3
4311,4383,4.0482516288e-06,2.083109795523918e-05,-6.010432667082197e-17,-5.5904821699480155e-06,0.3
4312,4525,3.9781618118e-06,0.0001566551513328,-3.082674292460866e-18,-2.950977261915603e-07,0.3
4312,4337,3.7579767704e-06,4.3338288046437584e-05,-2.870371988175234e-18,-3.0160873617273964e-07,0.3
4313,4493,3.2733802796000005e-06,9.509273152788229e-05,-2.538547650220398e-18,-3.332379271212302e-07,0.3
4313,5314,3.3238930702e-06,0.0002740287543198,-2.4217981901395356e-18,-3.102211927345619e-07,0.3
4313,4524,3.7983298302e-06,5.1070338854006456e-05,-2.9151517988095113e-17,-3.0102727224533424e-06,0.3
4315,4343,4.3781528472e-06,3.8873457473440815e-05,1.2540058811587616e-17,1.0239588577484207e-06,0.3
4315,4439,3.9912493228e-06,3.080238966157533e-05,-1.305464860514446e-17,-1.2429588519170088e-06,0.3
4316,4451,3.7579767704e-06,0.0002173728740291,-1.516100253124712e-17,-1.5930655787468587e-06,0.3
4316,4540,4.2100439072e-06,8.245025746078666e-05,1.794381985483959e-17,1.5641339136232717e-06,0.3
4319,4377,3.8395621776e-06,6.236213863603139e-05,-2.3854335438685506e-18,-2.420220838240737e-07,0.3
4319,4326,4.275286197599999e-06,2.0217332181807444e-05,-1.985202902546048e-17,-1.6867293736861467e-06,0.3
4320,4414,4.207511424999999e-06,3.1852277714339995e-05,-1.2257238289529991e-17,-1.0695129021419942e-06,0.3
4321,4434,4.447216510799999e-06,4.621587426608943e-05,-1.7970455877855722e-17,-1.4293412061888424e-06,0.3
4322,6628,3.7549960614e-06,4.148455241637956e-05,2.1264114313905675e-18,2.2372484836110955e-07,0.3
4322,4461,4.5004401206e-06,3.241348460451407e-05,6.103757189960944e-18,4.7586035904649105e-07,0.3
4323,4505,4.3498597146e-06,4.882696920902817e-05,2.464328046978689e-17,2.0342088477418013e-06,0.3
4324,6631,3.838629007399999e-06,3.480578944992734e-05,-1.2199503171170342e-17,-1.2382329419562498e-06,0.3
4324,4583,3.3343262672e-06,0.000125534924426,-8.775451668308126e-18,-1.1184693155794389e-06,0.3
4325,4489,2.9696502686e-06,3.911682711841911e-05,-9.479980228053783e-18,-1.4528763208729896e-06,0.3
4325,4380,3.836083889e-06,2.9609637027220694e-05,2.0794701656941118e-18,2.1129229108437375e-07,0.3
4327,4396,4.238477707e-06,7.560405036529165e-05,-7.133237332371894e-17,-6.148697923098523e-06,0.3
4328,4435,3.319667101e-06,2.5192023676495604e-05,3.78576039316888e-17,4.859268809159723e-06,0.3
4329,4482,3.7579767704e-06,5.740862690044403e-05,-2.479277142758492e-17,-2.6051384584641467e-06,0.3
4330,4378,4.3499193192e-06,1.2803118619434353e-05,-9.921290985919047e-18,-8.18945969393541e-07,0.3
4330,4377,3.7579767704e-06,1.1438793109825916e-05,-1.4742071621439807e-18,-1.5490457712894266e-07,0.3
4331,4553,3.183827877000001e-06,0.0001121917786755,-5.150589127362672e-18,-7.067175805214457e-07,0.3
4332,4344,4.052322864599999e-06,1.870674230225704e-05,-1.1506755465987993e-17,-1.0685038402549082e-06,0.3
4332,4407,4.545234203399999e-06,2.570941313275003e-05,-2.2397857371998892e-17,-1.71725225687946e-06,0.3
4333,4481,3.6492066384e-06,3.604915909490564e-05,-1.9439447108837575e-17,-2.142470389570032e-06,0.3
4334,4382,5.796684742e-06,2.926649127671309e-05,-3.4402593033713445e-17,-1.7300676484806483e-06,0.3
4334,4454,5.660601616e-06,6.729034186630688e-05,5.310477328495644e-18,2.785705140150518e-07,0.3
4335,4365,2.4679732322e-06,2.9534440469144213e-05,5.660902937640563e-20,1.183354692088038e-08,0.3
4335,4365,3.6909766198e-06,1.002457954745282e-05,2.3525131051792395e-18,2.54532545592717e-07,0.3
4336,4359,3.9781267642e-06,4.967730505073418e-05,1.5464009763847787e-17,1.480357575207367e-06,0.3
4336,4394,4.6089692116e-06,1.3949382989376326e-05,2.598785491714849e-17,1.9461328721458033e-06,0.3
4337,4525,4.252183914199999e-06,4.965539633377434e-05,-9.204766734308662e-18,-7.891774859089728e-07,0.3
4338,4371,6.8884568214e-06,8.292528739883944e-06,-4.49840123806898e-16,-1.6538731198354665e-05,0.3
4338,4342,5.6341290474e-06,6.0777081156263504e-05,-5.0036157265790276e-17,-2.646616227877948e-06,0.3
4340,4361,5.260178566e-06,8.928203230275509e-06,3.742637301131804e-17,2.2334541721143754e-06,0.3
4341,4515,4.0480160714e-06,0.0001636483517561,1.7377188841778638e-17,1.6164591970843192e-06,0.3
4341,4552,3.7579767704e-06,0.0002066004055759,-4.7535632346808795e-18,-4.994879428295804e-07,0.3
4341,4503,4.6732115746e-06,6.111876899105308e-05,-1.0824759051416647e-17,-7.918180933876234e-07,0.3
4342,4443,4.9703278542e-06,2.8341687834789592e-05,-1.7360593300997183e-17,-1.142884112413232e-06,0.3
